parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10
0.8648954,-0.6395867,-1.9014617,-2.7095296,-1.863784,-0.5000545,0.8031061,-0.5580594,-0.36391267,1.0303948
1.2034439,-1.749501,-3.3183582,-2.8467302,-2.075076,-0.82198364,0.5459117,0.14054516,0.11431832,0.48045912
1.0572037,-1.0166059,-2.4152842,-3.1145134,-1.7417402,-0.2700166,0.25598317,-0.2833232,-0.6309732,0.39550176
0.6622806,-1.2160445,-2.5328028,-2.925636,-2.100552,-1.0237418,-0.18560246,0.11474519,0.18432961,0.3634078
0.6605275,-1.7012299,-2.476678,-2.409195,-1.5849917,-0.27370384,0.92106295,-0.062544316,-0.37326,0.58368456
0.9557816,-1.2844834,-2.4314253,-3.1097016,-2.4013553,-0.17579833,0.04383034,-0.21078895,-0.5034219,0.7881432
0.76807386,-0.61849207,-1.8422506,-2.144294,-1.5525684,-0.357025,0.23712532,-0.25919262,-0.410519,0.06780306
1.1247998,-1.084643,-1.8951671,-2.1865056,-1.4558047,-0.1236695,0.2496943,0.010571429,-0.0060623717,0.1736247
0.5376762,-0.86504513,-1.9093319,-2.120321,-1.078355,-0.46856457,0.13068077,-0.4550699,-0.17493907,0.5638804
0.98704016,-1.1699255,-2.4076083,-2.6047266,-1.7114505,-0.61795944,0.50767106,0.07701765,-0.18642539,0.5832094
1.4067799,-1.0713184,-2.1504617,-2.5643215,-1.7843366,-0.3230341,0.67947465,0.201898,-0.09033979,0.37852374
1.0127515,-1.9074315,-2.403419,-2.7376516,-1.8506608,-0.12948993,0.8899132,0.12478024,-0.35583642,0.3204692
0.9805915,-0.97745246,-2.6221204,-2.1518528,-1.7232025,-0.53763616,-0.18805362,-0.6835425,-0.13129184,0.8373096
1.1435028,-1.0027573,-2.57449,-3.488101,-1.8409325,-0.01839994,0.5340084,0.53660923,0.3478332,0.8407996
1.389102,-0.73603547,-2.0077899,-1.7106214,-1.104117,-0.15704001,0.8340998,0.016011052,0.36026368,0.4584462
0.021516267,-0.98447853,-1.9026453,-2.1459057,-1.7268556,-0.23731782,0.61250824,-0.007771317,0.06662401,0.64248335
0.648913,-0.7932527,-1.5956299,-2.3689249,-1.7613248,-0.42197126,0.38335615,-0.43533394,-0.5692867,0.5569265
1.5015811,-0.91699547,-2.0621378,-2.633793,-1.7419571,0.3717508,0.48447213,-0.001955896,0.012054921,0.902242
1.0249313,-1.3270855,-1.5328686,-2.2467616,-1.5565258,-0.60038877,0.4770196,0.034710538,0.56719416,0.96942997
0.80724436,-1.5731505,-2.882807,-3.0383775,-2.2321954,-0.7290148,0.64240193,0.30313957,0.10704113,0.5491938
0.8633934,-0.9036772,-1.673735,-1.3094604,-1.1441389,-0.27758166,0.50456476,-0.5463222,-0.5116079,0.22289835
0.29571405,-0.8258027,-2.5968199,-2.8112047,-2.0907788,-0.70116204,0.2191308,0.1089312,0.3999022,0.74144423
0.8052935,-1.6583694,-2.2172043,-2.2089016,-1.1394224,-0.29604352,0.23610747,-0.07041185,-0.0450548,-0.05923097
1.3736092,-1.1440555,-2.1132166,-1.9877754,-1.4309642,-0.198783,0.5429132,0.09971028,0.06882758,0.5929851
0.86888385,-0.51453686,-1.5830283,-2.0854774,-1.5936685,0.14301084,0.6675604,-0.3349128,0.10166261,0.5643096
1.3236704,-1.4156326,-2.1233492,-1.9495724,-1.7264998,-0.4505996,0.91145825,0.20446695,-0.60971,0.2153591
1.2001331,-0.9331947,-2.6263618,-2.570744,-1.6255866,-0.6506202,0.5130759,0.17120159,0.7891149,0.442195
0.9690011,-0.6914262,-1.98177,-2.112008,-1.6865611,-0.0021467258,0.45029503,-0.32329923,-0.02286744,0.48596823
0.8460814,-0.7333776,-1.8285131,-1.8872423,-0.6191773,0.42864755,0.5129225,0.072986364,-0.513379,0.43575034
1.575548,-0.99581337,-2.2671614,-2.694965,-1.8401589,-0.74279696,0.19298194,0.016394,0.23472406,1.1244389
0.8835704,-0.84723735,-2.0439541,-2.3163197,-1.7486644,-0.21707429,0.4004618,0.37010598,-0.1858533,0.5276122
0.9215322,-0.8131563,-1.8088337,-2.9303863,-1.590946,0.31161276,0.18049066,-0.79195553,-0.5128208,0.9265032
0.8628084,-0.7670193,-2.0721166,-2.5902643,-1.2258333,-0.29651475,0.41711867,-0.52314234,-0.747666,0.32924846
1.1429251,-0.4331791,-1.5120618,-2.269526,-1.1819565,0.17408001,0.35233495,0.010339248,0.25981417,0.9107287
0.36172333,-0.9709958,-2.2465086,-2.3229556,-1.5810151,-0.07460188,0.28936642,-0.017802939,0.0731696,0.79110193
0.5905863,-1.3970869,-1.9318696,-2.2827854,-1.7752928,-0.7187725,0.10843731,-0.25653362,-1.0456939,-0.207813
1.437323,-1.4271069,-2.597383,-3.1039298,-2.088526,-0.8979288,0.7270981,-0.35047755,-0.5549072,0.4010037
1.0503472,-1.080094,-1.9543025,-2.0172796,-0.989303,-0.46644872,0.79532117,-0.08446703,-0.17486008,0.2698574
0.85934824,-1.2094761,-2.7716005,-3.3170078,-1.704239,-0.09455042,0.65157366,-0.20841151,-0.19421475,0.72693247
1.0178213,-0.69111454,-1.4706508,-1.9129223,-1.3770388,-0.44036183,0.10165279,-0.10522028,-0.018317193,0.38355607
0.97146523,-1.9141858,-2.419245,-2.877312,-1.5686908,-0.39163035,0.4847131,-0.83834416,-0.35092852,0.5210792
0.8296129,-1.0279479,-1.8945215,-2.4393525,-1.615253,-0.25140586,0.19761492,0.0049284827,-0.31765938,0.062924705
1.2165791,-0.49305257,-1.9521658,-2.3929029,-1.164463,-0.21808313,0.37641615,-0.08913127,-0.16365345,0.94571054
0.63335437,-1.0255455,-2.7122407,-2.7353356,-2.0163963,-0.57888633,0.41281375,-0.10563366,0.49488804,0.7744591
0.7540606,-1.4058336,-2.0310142,-2.0773191,-1.3075775,-0.013372196,0.770846,-0.25730368,-0.27882737,-0.22260623
0.50843525,-1.470559,-2.2121563,-3.0427566,-1.5441302,-0.2618267,0.727925,0.056166023,-0.1595046,0.13054384
0.33578455,-0.70074576,-2.5238023,-2.290436,-1.6987296,-0.65304506,-0.14533974,-0.7243393,-0.5982101,1.2697285
0.8797427,-1.4751322,-1.6776991,-2.5053098,-1.2797866,-0.18117228,0.44707033,-0.3287014,-0.6615322,0.8986962
0.8816294,-1.6946075,-2.3699892,-2.2641103,-0.8748052,0.07184699,0.5098247,0.015010706,0.3292191,0.21967477
0.6560027,-0.60986376,-1.6421992,-1.8209639,-1.6333869,-0.44958562,0.24339943,-0.05646059,0.11083966,0.13487786
0.7998466,-1.86636,-2.759892,-3.0884871,-1.8528894,-0.49488372,0.3244137,-0.37242213,-0.36892113,0.3412304
1.1839037,-1.1655428,-1.7491525,-1.957946,-1.5438192,0.111164264,0.59109724,-0.07384112,-0.04200419,1.0926687
1.2552317,-1.3762629,-2.0051959,-2.6743476,-1.5135869,-0.058733795,0.8413052,-0.09193535,-0.5491808,0.43130508
0.31290135,-0.62308925,-1.8433651,-1.8268431,-1.4802254,-0.7158435,0.023248779,-0.15737677,0.075121306,0.70464677
0.6323125,-1.0071588,-2.0648196,-2.3347297,-1.3133041,-0.15238486,0.24689813,-0.14936724,0.003148768,0.49165183
1.1231096,-1.2681663,-2.1366787,-2.515861,-1.685337,-0.12353682,0.50033367,-0.3208888,-0.031951364,0.7520453
1.2737964,-1.430921,-2.4506202,-2.5883708,-1.3954194,-0.20790498,0.3005832,-0.22398184,-0.07224433,1.2180953
0.6690084,-0.9588734,-2.0426843,-2.4083126,-1.7893496,-0.4412111,0.19814947,0.06603349,-0.5612034,0.41557103
0.6262596,-0.82005876,-1.8696966,-2.4050136,-1.568746,-0.40411258,0.19109537,0.05640916,-0.33470762,0.11312971
0.6828371,-1.5118207,-3.0635347,-3.0290864,-1.7979645,-0.3096461,0.4213193,-0.1572476,-0.16262561,0.51973236
0.45611113,-1.1435645,-2.5897915,-2.515704,-1.6819314,-0.14183654,0.227675,-0.23894258,-0.30767712,0.11099393
1.5166125,-1.118752,-2.1204956,-2.4531705,-1.8373045,-0.686146,0.6586909,-0.114849456,-0.07816643,0.36933854
1.0523813,-1.4492801,-2.3724377,-2.562012,-1.484108,-0.37791595,1.0516522,0.18363623,-0.32894516,0.87779087
0.3895543,-1.0518801,-2.2824667,-2.378938,-1.8553715,-0.824629,0.76860756,-0.024412999,-0.2974473,0.12330416
1.3616428,-0.903761,-2.3401752,-2.0942469,-1.0444975,0.16949974,0.70775855,-0.08986442,-0.15560953,0.73422736
1.3401304,-1.5096781,-2.5936773,-2.4956384,-1.1888943,-0.1353671,0.42794526,-0.109211065,-0.5225138,-0.2469215
0.8983026,-1.1427835,-2.6109583,-3.244135,-2.366603,-0.52061105,0.52934235,-0.3905399,-0.5286711,0.7378102
1.3670359,-1.4869092,-2.321986,-2.7620034,-1.6376104,-0.5217509,0.6981692,0.07680126,-0.14227514,0.7403891
0.9726877,-1.5377786,-1.7917497,-2.0692246,-1.6738683,-0.14353384,0.43957075,-0.6281628,-0.30636427,0.42421496
0.5682516,-0.63847375,-1.3580784,-1.6345122,-1.2061989,-0.33774063,0.34018418,-0.05663583,0.3670452,0.82243556
0.50673604,-1.4716725,-1.8571675,-2.5655212,-1.6007526,-0.6328527,0.5021786,-0.2331378,-0.28947243,0.535211
1.2599095,-1.4360574,-2.906524,-3.242441,-1.5841371,-0.15821661,0.4442324,-0.17214108,-0.34458646,0.3605487
1.2533176,-1.0068673,-2.3284168,-2.1729596,-1.9176768,-0.1401888,0.583384,-0.16645004,-0.28031218,0.53356874
1.489647,-1.0816964,-1.8720117,-2.4780412,-1.6443226,-0.8126703,0.07619899,-0.5062729,-0.64574736,0.47407797
1.2613358,-1.3903627,-2.5424945,-2.359567,-1.4845312,-0.41565213,0.6234454,0.15916355,-0.08618062,0.9825043
0.6201552,-1.2588042,-2.5692685,-2.7597785,-1.916399,-0.78074604,0.46460673,0.31550756,0.07222163,0.504644
0.89158976,-1.5530802,-2.1252105,-2.1042495,-1.0041046,-0.57931405,0.32550505,0.0987974,-0.10111417,0.10364978
0.49912578,-0.91256803,-1.6736177,-1.4482455,-1.1703261,-0.09752151,0.5823759,0.09740559,-0.11134302,-0.182522
0.99618316,-0.7469243,-2.032625,-2.0727673,-1.6346223,-0.62689734,-0.16893679,-0.12223854,0.03161657,0.50086313
0.9775203,-0.95829713,-1.7159612,-1.7691758,-1.3185142,-0.16546178,0.6056636,-0.19050103,-0.451629,0.24026321
0.8697545,-1.5257157,-2.8953648,-2.568645,-1.6656684,-0.42396334,0.9385827,0.22204112,0.20521328,0.7188222
0.81317264,-0.5615046,-1.7371988,-2.078791,-1.6275603,-0.06461936,0.5685812,0.4062513,-0.28010932,1.0018493
1.1252487,-1.0953782,-1.7212377,-2.4045951,-1.1684574,0.16443293,0.6859737,-0.18832254,0.16222136,0.45680353
1.2881751,-1.6509458,-2.8147779,-2.8872468,-2.1813877,-0.4011666,-0.18648826,-0.43994266,-0.45575172,0.7642125
1.03745,-0.44717485,-2.6758807,-2.796291,-1.6763043,-0.31073442,0.97237396,-0.32070848,-0.6030035,1.0011967
0.82228684,-0.80939955,-2.3607004,-2.1415055,-1.511864,-0.30229512,0.083441906,-0.097637266,-0.018414345,0.40895146
1.5609654,-1.347627,-2.31233,-2.519512,-1.9118699,-0.11130997,0.5236024,-0.04404773,-0.25744072,0.9085097
0.986149,-1.4798716,-2.6254697,-2.5992339,-1.9202595,-0.46233177,0.11778466,-0.5336007,-0.5705743,0.061339196
1.3250881,-1.2169954,-2.2900343,-2.4444695,-2.0971358,-0.2710172,0.77253985,0.08639764,-0.34818804,0.6124312
0.7090365,-1.9555509,-3.331693,-2.6670709,-1.9419461,-0.62043047,0.7991858,0.26592582,0.37016132,0.920235
1.1293371,-0.6027447,-1.5245731,-1.9979414,-0.9240477,-0.004367565,0.28953388,-0.5627251,-0.5140979,0.53115505
0.51244944,-0.24723524,-0.80140257,-1.6471052,-1.012453,-0.046719324,0.42180943,-0.3741957,-0.67701274,-0.22242303
1.0307058,-1.377844,-2.465887,-2.3451383,-1.3604181,-0.27017868,0.020409191,-0.3827891,-0.701669,0.47347438
1.1868626,-1.0527222,-1.9269366,-2.4718862,-1.5792608,-0.21754941,0.52317697,-0.2648322,-0.70721567,0.63971096
0.77097034,-1.1774548,-1.8991894,-2.77285,-1.2664788,-0.20651026,1.2560625,0.09803221,-0.08651875,0.4006745
0.80743414,-0.85698366,-1.7418728,-2.1310835,-1.4571514,-0.47559112,0.19192366,-0.025390258,-0.074322104,0.14781639
0.78448397,-1.129197,-2.2553825,-1.9863133,-1.2869058,-0.14088175,0.54667324,-0.646707,-0.28212538,0.36250895
1.4490869,-0.9152753,-1.7325634,-1.6978446,-0.59549445,-0.103068866,0.35447612,-0.48390684,-0.5733374,0.5733089
0.958795,-0.8049413,-2.1076381,-2.4974453,-1.4190948,-0.49456134,1.09573,0.50952196,0.36905038,0.63024455
1.4366171,-0.68325084,-1.5017623,-2.604121,-1.4730275,-0.6399486,0.21657002,0.24741544,-0.17380632,0.09145287
1.1254572,-1.3926436,-2.2814665,-2.84661,-1.7685449,-0.86085826,0.4247165,-0.17778875,-0.43633837,0.60418147
0.9608649,-1.25232,-2.2490227,-2.3509395,-1.4000744,-0.46112704,0.42193112,0.22117992,0.07926941,1.1050385
0.6431036,-0.7420107,-1.3262496,-1.9285747,-1.2894138,0.27789122,0.36886212,-0.17842981,-0.4512725,-0.2009244
0.715953,-1.7669817,-2.672672,-2.7266154,-1.9906005,-0.8171243,0.6075074,-0.06342512,-0.40497184,0.42279938
0.95056516,-1.3970062,-2.0089116,-2.5279279,-1.5820345,-0.21943219,0.8306849,0.25830773,0.03293453,0.81250495
1.2535734,-1.2829818,-2.4501362,-2.5963838,-1.9025967,-0.07720858,0.319294,-0.005561232,-0.6715936,0.6955028
1.0840688,-0.79375577,-2.2288692,-2.387409,-1.3027098,0.10444409,0.40555856,0.20349383,0.2897406,0.5916848
0.67242813,-1.4038967,-2.2734497,-2.4803267,-1.7277918,-0.30068812,0.4356826,0.42755166,-0.035210125,0.28961483
1.3010197,-2.0892901,-3.245519,-3.037051,-1.7658228,-0.3050442,0.2630383,-0.19939287,-0.51546955,0.8134783
0.7886709,-1.283512,-2.181418,-2.715691,-1.2332796,-0.25560412,0.72153574,-0.19373696,-0.3406799,0.29279312
0.63632476,-0.83842635,-1.9998527,-2.2043352,-1.727593,-0.17167445,0.7295775,0.072403476,0.022225892,0.6056294
1.0159249,-1.0745081,-2.3864152,-2.1274204,-1.7559909,-0.21050851,0.22124025,-0.18832633,0.23270527,0.4953016
1.0324253,-0.28563422,-1.8990116,-1.4922479,-1.1740614,-0.14978786,0.66413164,-0.27438742,-0.02580316,0.26259196
0.79063946,-1.3322959,-2.0460453,-2.3600903,-1.6652709,-0.79205817,0.8218715,-0.15156199,-0.18260902,0.7034845
0.48482263,-0.8005715,-2.2078967,-2.5970106,-1.5533686,-0.42691964,0.1986392,-0.2109022,-0.021307847,0.48710677
0.61218876,-0.84364104,-1.7895216,-2.1190162,-1.6059916,-0.8970897,0.044624384,-0.03596207,0.03574857,0.6465045
1.4740828,-0.9103202,-2.8550751,-3.536512,-2.5599842,-0.17611474,0.81694824,-0.2198075,-0.116262786,1.1915413
0.6114009,-1.8446298,-2.7977393,-2.386442,-1.682255,-0.4749224,0.5971683,0.28908452,-0.11249294,0.4338352
0.84054196,-1.0946915,-2.02913,-2.1428695,-1.5509927,-0.15068622,0.8426763,0.4543416,-0.5140966,0.6395514
1.4407667,-0.95036227,-2.5928507,-2.078792,-1.2601503,0.15957531,0.71668774,-0.4876845,0.09695297,0.30102795
0.8728124,-1.4163804,-1.3696942,-2.3492622,-1.4736007,-0.39397177,0.52412236,-0.2777637,-0.37056068,0.4254609
0.96447253,-1.2860966,-2.2695596,-2.7028916,-1.9943445,-0.41477153,0.6584724,0.25673878,-0.1470762,0.36465037
1.0791568,-1.5688882,-2.4034,-3.0320776,-1.8017348,-1.0450922,0.19482942,-0.06791369,0.07381235,0.66658485
0.98486364,-0.924988,-2.0323038,-2.4264724,-1.3633873,-0.7445297,0.33775592,-0.33486775,-0.08278009,1.1630639
0.6909986,-0.79399693,-1.8166144,-2.032858,-1.5246431,-0.3796775,0.10453143,0.3035997,-0.16721396,0.22485802
1.3668903,-0.8900736,-2.3409529,-2.480345,-1.0215899,0.30656037,0.4279997,-1.0684394,-0.9756829,0.61951697
0.81280905,-0.68525416,-1.6541556,-2.6770868,-1.379971,0.118235126,-0.23536322,-0.49291265,0.18743421,0.94051504
0.9594944,-0.68242323,-1.5211467,-1.7510417,-1.0109351,-0.023953449,0.7772343,-0.35209557,-0.3139585,0.7238736
1.3087028,-1.3651612,-1.5927656,-2.4598086,-1.8597641,-0.056794066,0.7129704,0.27958196,0.11812653,0.3453989
0.7248782,-0.8370592,-1.8514221,-1.9495608,-1.5957814,-0.7202481,0.48811677,0.2113623,-0.2127899,0.59470147
0.9778072,-0.6706736,-2.0912983,-2.5191536,-2.0077,-0.43281615,0.9493655,0.16629031,-0.2796364,0.71706724
0.68945163,-1.2454257,-2.251421,-2.2920232,-1.7831413,-0.706037,0.5796411,0.11987967,0.18472362,0.5812853
0.43254283,-0.7574064,-1.5420337,-1.2902235,-0.5705715,-0.49048892,0.53583103,-0.300529,-0.6816489,0.2946207
0.37233832,-1.181419,-1.777525,-2.2918189,-1.0222759,0.12681197,0.6461523,-0.12654856,-0.1888941,0.744267
0.7523942,-0.6401763,-2.0080936,-2.377243,-1.6412681,-0.16149281,0.4396412,-0.89344037,-0.88096076,0.60214204
0.9699035,-1.3496082,-2.4345036,-2.8744962,-1.5528922,-0.080671266,0.76398635,0.19019552,0.13232143,0.528995
0.4953792,-1.2408352,-1.8964291,-2.2823522,-1.5966905,-0.29792443,0.02550577,-0.26787698,-0.17802538,0.6168269
0.9648999,-1.2797605,-2.2175512,-2.0689278,-1.4377759,-0.25280762,0.29679868,-0.40292555,0.18869196,0.8559835
0.8796385,-0.6462464,-1.1890084,-1.7269408,-1.1371912,-0.13965975,-0.050667603,-0.20726834,0.33514944,0.51701826
0.95616025,-0.7201764,-1.3672912,-1.5799075,-1.6794523,-0.11671127,0.62320155,0.3391028,-0.74879855,0.70490295
0.6135413,-0.86177516,-2.1536944,-2.495534,-1.4722329,-0.25947508,0.6786787,-0.4989085,-0.51476496,1.0048579
0.5680372,-0.8139554,-1.8218409,-2.4403918,-1.4969537,-0.5197935,0.1930832,-0.6695199,-0.5110137,0.5556206
1.1064436,-1.5473328,-2.363011,-2.4493804,-1.9450591,-0.119054444,1.2891653,0.26420385,-0.29970443,0.75772387
1.3041697,-1.4157851,-2.5393639,-2.4674451,-1.1561711,-0.11893203,0.93587804,-0.2591034,-0.7240227,0.5548345
0.65815294,-1.0856173,-2.360689,-2.188301,-1.2549578,-0.74621195,-0.41013327,0.093835056,-0.059240676,-0.017350407
0.83448327,-0.43697923,-2.0495698,-2.0089195,-1.6369599,-0.4084357,0.44160488,-0.17892,-0.41021392,0.6899385
1.4079581,-1.3726225,-2.459712,-2.674915,-1.7591262,-0.5103985,0.7240995,0.16017212,-0.34099492,0.7384108
0.49450403,-1.168722,-2.3300467,-2.4459982,-1.9899162,-0.76952344,0.13779798,-0.35457924,-0.17567576,1.5425355
0.5994761,-0.78375727,-1.8435119,-2.1212466,-1.2874222,-0.27391782,0.6628484,0.25473502,-0.5593584,0.26993483
0.25006914,-0.9934444,-2.0581186,-2.3830392,-1.7270477,0.1193465,1.0202506,-0.0041678115,-0.108972676,0.46332458
0.27600756,-0.91439044,-1.8717769,-2.0854442,-1.7723124,0.064513445,0.6536826,0.020097315,-0.11955056,0.54344004
1.178274,-1.3389086,-2.5718536,-3.1762502,-1.9085666,-0.3789523,0.4871058,-0.0969371,0.007688016,0.36336118
0.094642155,-1.2206872,-2.0211234,-2.264224,-1.6409771,-0.53295827,0.43874326,0.42432806,0.15931733,0.34055492
1.200666,-1.3710499,-2.0309136,-1.9143445,-1.2537175,-0.48872635,0.34476182,0.11875813,0.19752984,0.3945438
1.1205579,-0.89564943,-1.3043468,-1.322269,-0.6663152,0.13982448,0.60052794,-0.1599872,-0.22653624,0.65924954
1.275507,-0.56667525,-2.110333,-2.2346869,-1.4457057,-0.37015304,0.7248573,-0.14703852,-0.3466847,0.23365279
1.0076121,-0.31731826,-1.8588891,-2.3032863,-1.8152642,-0.37307125,0.6270054,-0.079125404,-0.30042353,0.7180968
0.17586999,-1.136725,-1.4235975,-2.0317028,-1.580392,-0.26214075,0.6760817,-0.06590477,-0.2024206,0.023265876
0.7689497,-0.8981648,-2.02019,-2.298908,-1.7752017,-0.20975418,0.9596348,0.0034718371,-0.44515997,0.2690351
0.9405841,-0.772072,-2.1759944,-2.2249637,-1.5565618,-0.4149412,0.23979777,-0.22744009,-0.28548953,0.46058044
0.3756442,-0.89254785,-1.9799685,-2.2679439,-1.6803586,-0.5431311,0.123832755,-0.24488777,0.19162194,0.56619245
1.5521996,-0.6386993,-1.723744,-2.246454,-1.2811007,-0.0143993925,0.7678608,-0.08529177,-0.49245453,0.31054333
1.0131364,-1.0304587,-2.310213,-2.347874,-1.6158497,-0.29608452,0.6489022,0.06036768,-0.09674094,0.570548
0.699625,-1.1383849,-1.7354265,-2.4483933,-1.7350315,-0.19136487,0.30704558,-0.55308366,-0.2580096,0.6140658
0.94573075,-1.5042703,-2.390605,-2.2645419,-1.926516,0.043950763,0.37772903,0.072678044,0.12905933,0.7459884
1.0136033,-1.2291803,-2.6098616,-2.8886778,-2.2042797,-0.6865534,0.29566097,0.06875388,-0.3490501,0.796865
0.88283944,-0.96913964,-1.861604,-2.2992115,-1.5179836,0.40438983,0.75210404,0.55207455,0.69113606,0.38386497
0.45476413,-1.2566541,-2.3866506,-2.3024912,-1.4516089,-0.61451036,0.3779527,-0.4531687,-0.24843332,0.5449556
0.7488846,-0.6266005,-1.9767486,-1.6319863,-0.7892135,-0.37737063,0.09989345,0.12296308,0.097862065,0.3089472
0.8915996,-1.0639405,-2.1697152,-2.5361097,-1.5283865,-0.48691484,0.3755206,-0.40286732,-0.7059388,0.46866295
1.80618,-1.4031348,-3.055716,-3.2536302,-1.8688855,-0.7349917,0.6623749,0.56531876,-0.26673388,0.75988376
0.88003993,-0.50300294,-1.7267938,-2.235551,-0.9460519,-0.35009176,0.44023404,0.2219569,-0.30507398,0.091072336
1.0502089,-1.5085617,-2.381711,-2.9043827,-1.6400301,-0.072836496,0.8302783,-0.113202885,0.0060564624,0.4914639
0.739106,-1.9540129,-2.6384213,-2.2974463,-1.732887,0.011936958,0.9629383,0.26959136,0.25488168,0.9923954
0.65064186,-1.2352172,-2.8204365,-2.5592608,-1.2675828,-0.08210833,0.41749895,-0.22828951,-0.40888986,0.3019076
0.22792725,-0.18703276,-0.92421967,-1.3235596,-1.1415244,-0.5992238,0.054688055,-0.7856812,-0.90441054,0.43578473
0.9796729,-0.9976565,-2.5348864,-2.5601525,-2.0946288,-0.5874845,0.049874842,0.124034256,0.13410538,0.9107134
1.0050111,-0.38093895,-2.1620116,-2.4696767,-1.7250149,-0.40896267,0.43468964,-0.25769576,-0.36729518,0.78327835
0.2690557,-0.9455368,-1.991871,-2.3388774,-1.6799827,-0.6497469,0.507306,0.22811724,-0.09316213,0.5140014
0.81907064,-0.40353015,-1.7067255,-2.1573448,-1.2425514,-0.44404292,0.5901436,-0.112286575,-0.44914663,0.7235673
1.1726568,-1.7665995,-2.705081,-3.3986876,-2.5274613,-0.4492918,0.72575873,-0.18603173,-0.33086038,0.47003168
0.9025277,-0.7402103,-0.8531346,-1.6379198,-1.1823978,0.15431193,0.50596595,0.04200652,-0.15689118,0.3264047
0.67149657,-1.2037277,-1.9984787,-2.5899174,-1.3011314,-0.097127706,0.3270537,0.3085061,0.11279912,0.2616092
0.87443966,-0.8529781,-2.5920696,-2.6813693,-2.295387,-1.0913018,0.63143647,0.18777414,-0.18659358,0.9061542
0.89223504,-1.2488253,-2.0695038,-2.3136883,-1.7895386,0.35678214,0.19388682,0.1720517,-0.09623037,0.33538428
0.52774066,-1.1266737,-2.3140278,-2.7373002,-1.394163,0.17432882,0.32460767,-0.33458093,-0.41445822,0.38188133
1.46398,-0.9170163,-1.9587798,-2.394809,-1.5642644,-0.0747626,0.5504868,-0.36697268,-0.03521961,0.8696773
0.83652735,-0.57044333,-1.9155059,-1.8607132,-1.3574406,-0.62772524,0.4296769,-0.037942216,-0.69246495,0.8620029
1.1517047,-0.6969883,-1.5927986,-1.7488412,-1.1363825,-0.25254017,0.3068099,-0.124724075,-0.1559536,0.45297933
0.45374268,-0.98595965,-1.8184246,-1.7424572,-1.1242704,-0.16464406,0.43861163,0.43227175,-0.17473456,0.31757692
0.8854994,-1.3533983,-2.8812456,-2.9471672,-2.145698,-0.7305091,0.6429925,0.12070956,-0.32968315,0.76296973
0.90855443,-1.1555018,-1.8184382,-2.1268964,-0.9810762,0.15602896,0.5233085,-0.21765344,-0.6879755,0.3723975
0.7631114,-1.2986869,-1.7575293,-1.7142777,-1.604363,-0.096031606,0.27709562,-0.32390702,-0.537548,0.19448215
0.31991163,-0.31243274,-1.4168354,-1.4618461,-0.9251473,-0.17837822,0.17779098,-0.25416794,-0.7475785,0.47808722
1.2427016,-0.76780117,-2.3939445,-2.442959,-2.1567829,-0.57844096,0.83085954,0.37200457,0.20809293,0.023693373
0.738019,-0.7058585,-2.0528076,-1.7381252,-1.0659071,0.06907306,0.506453,-0.2529253,-0.59066993,0.26745918
1.1040511,-0.7212843,-1.7860131,-2.2115648,-1.12135,-0.08207345,0.6210344,-0.079414465,-0.40044153,0.59661835
0.93981695,-1.365145,-2.0339515,-2.090786,-1.272146,-0.2202299,0.46233472,-0.2544974,-0.48057076,0.06912851
